id,created_at,favorite_count,retweet_count,text
1468860467456188418,2021-12-09 08:30:00+00:00,11,6,"📺Watch @teagasc's webinar on food from hedges featuring foraging experts @Culinaryireland, Rosemarie Cusack and Mary White

📅Tune in today at 9.30am 
📍https://t.co/mQrDp5aJ0b

#HedgerowWeek https://t.co/y0BK5vL6YW"
1468626436869144579,2021-12-08 17:00:02+00:00,1,0,"📺Watch @teagasc's webinar on food from hedges featuring foraging experts @Culinaryireland, Rosemarie Cusack and Mary White

📅9.30am on Thursday, December 8
📍https://t.co/mQrDp4T7BB

#HedgerowWeek https://t.co/GQUSC2Fe28"
1468582664986898434,2021-12-08 14:06:06+00:00,3,2,"Payments under the Beef Sector Efficiency Programmes have commenced today.

A total of €42 million has started issuing to more than 30,000 participating farmers.

📍https://t.co/8xkzliToYq https://t.co/5BcMxtdNr4"
1468558422849241090,2021-12-08 12:29:47+00:00,0,0,"Minister @McConalogue said: ""This brings total GLAS payments since the commencement of the GLAS scheme to a total of over €1.3 billion. The issuing of further payments and the rate of issue of these payments will be welcomed by farmers in every county in Ireland"""
1468558420555046912,2021-12-08 12:29:46+00:00,2,0,"The issuing of further 2021 advance payments under the Green Low-Carbon Agri Environment Scheme has been announced

The GLAS-plus payments of €3.5m will commence this week, bringing the #GLAS payments issued in respect of 2021 advance payments to €143m

https://t.co/JinllIUw0w https://t.co/BCGD9lDMHQ"
1468548032857878530,2021-12-08 11:48:29+00:00,0,0,Minister @McConalogue said: “I that the application has progressed to this stage of the process following the European Commission’s scrutiny.”
1468548030668361730,2021-12-08 11:48:29+00:00,8,2,"Minister @McConalogue today welcomed the European Commission’s launch of the next phase of consultation on Ireland’s application for Protected Geographical Indication status for Irish grass fed beef

📍 https://t.co/Evl4bgdHEP https://t.co/6cRJu1F8nu"
1468498079997329408,2021-12-08 08:30:00+00:00,5,4,"Watch @teagasc's webinar on hedge management featuring Tony Mullins, Liam Herlihy, Padraig O’Brien, @AinePOConnell, Denis Drennan and Susan Callaghan and hosts Catherine Keena and Francis Quigley

📅Tune in today at 9.30am 
📍https://t.co/mQrDp5aJ0b
#HedgerowWeek https://t.co/K2nkFOe4hP"
1468299269832593409,2021-12-07 19:20:00+00:00,1,1,"Deadline day tomorrow

✍️#HaveYourSay to inform the environmental assessment and development of the CAP Strategic Plan 2023-2027

🗨️Take survey: https://t.co/tJX2KMq2ss
 
⏰Deadline for submissions is 4pm on Wednesday.

🔎 Learn more on the #FutureofCAP at https://t.co/KhlCxfHa97 https://t.co/zMZscwnSeG"
1468286688090890248,2021-12-07 18:30:00+00:00,1,1,"Watch @teagasc's webinar on hedge management featuring Tony Mullins, Liam Herlihy, Padraig O’Brien, @AinePOConnell, Denis Drennan and Susan Callaghan and hosts Catherine Keena and Francis Quigley

📅9.30am on Wednesday, December 8
📍https://t.co/mQrDp5aJ0b
#HedgerowWeek https://t.co/qketz3pYVn"
1468266909519028233,2021-12-07 17:11:24+00:00,9,7,"Farmers are advised to continue to stay safe after #StormBarra 🌪️🌩️

➡️Be careful unblocking drains, you may not see the risks

➡️Be careful of flooded areas, items may have become dislodged and moved under water

💻Go to https://t.co/sn8zOCmd61 for more #farmsafety tips https://t.co/eEm8OoK9x6"
1468257436624637960,2021-12-07 16:33:46+00:00,2,0,"Minister @McConalogue said #FoodVision2030 commits us to become a world leader in sustainable #foodsystems over the next decade.
""I’m delighted that Irish state agencies and my Department have renewed their commitment to applying Irish skills to support other countries,"" he said. https://t.co/P0LywnaROJ"
1468257429863510017,2021-12-07 16:33:44+00:00,6,3,"@SFS_Ireland brings us together with @Bordbia, @Entirl, @FSAIinfo, @teagasc for international projects using Irish expertise to improve the productivity and effectiveness of agri-food systems, contributing to food security, resilience and sustainability https://t.co/4KvYs1cp5Q"
1468257422439497737,2021-12-07 16:33:43+00:00,8,4,"A new agreement between this Department and state agencies across the public service has been announced to work with partner countries to strengthen #foodsystems, #foodsafety and #sustainability globally

📍https://t.co/S79tm8xV5b https://t.co/IA4FYH95Zi"
1468198414471118861,2021-12-07 12:39:14+00:00,6,0,"All these projects aim to ensure the Irish agri-food sector is in a position to deliver on the ambitious goals set out in #FoodVision2030, notably the delivery of a sustainable #foodsystem capable of ensuring the supply of safe and nutritious food while protecting the environment https://t.co/TGufN44e3D"
1468197532396310532,2021-12-07 12:35:44+00:00,5,2,"Minister @martinheydonfg said: 

""Of particular note is the investment of over €12 million across 10 projects with an environmental and climate theme. 

""Investment in these projects will help #farmers to deliver on the Climate Action Plan 2021."" https://t.co/HJcxDHOvni"
1468196645657530369,2021-12-07 12:32:12+00:00,6,5,"@McConalogue @martinheydonfg Speaking on the committment, Minister @mcconalogue said: “The research investment announced today is aimed at ensuring the Irish agri-food sector is in a position to deliver on the ambitious goals set out in the #FoodVision2030 strategy.""

➡️See full list: https://t.co/HedlM27Uyl https://t.co/g0srSSaAlu"
1468194297996619781,2021-12-07 12:22:53+00:00,17,7,"Ministers @McConalogue and @martinheydonfg have just announced awards of more than €20 million in funding for 24 research projects arising from our competitive research call 2021.

📍https://t.co/hnrTB55obG https://t.co/cfAGqi6K8U"
1468169394840911876,2021-12-07 10:43:55+00:00,0,0,"Minister @McConalogue said: ""Average weekly payments of €1.3m continue to issue in respect of completed TAMS II investments. I am delighted that to date we have paid over €326m to TAMS applicants with this weeks' TAMS payments amounting to €1.8m."""
1468169392408117251,2021-12-07 10:43:55+00:00,0,0,"Approvals are now commencing for all qualified applications received under tranche 23 of the Targeted Agriculture Modernisation Scheme

Payments of more than €326m have issued to 24,141 applications for completed investments since the opening of #TAMS II

https://t.co/tXPA4hy5ge https://t.co/UVYFYE7sNf"
1468139466653003779,2021-12-07 08:45:00+00:00,3,2,"Stay safe on farm in #StormBarra by ensuring:
➡️Doors are hanging on hinges with strong fasteners to keep them shut
➡️Pen dividers and feed barriers in housing are secured with steel fixings
➡️Sliding doors are hanging correctly, are freely running, and are secured at the bottom https://t.co/KSbpdgUKHQ"
1468135692341551105,2021-12-07 08:30:00+00:00,6,3,"📺Watch @teagasc's webinar on biodiversity of hedges, including how birds, bats, bees, butterflies and other wildlife use hedges, featuring Tina Aughney, Jesmond Harding, Ruth Wilson and Eanna Ni Lamhna

📅Tune in at 9.30am 
📍https://t.co/mQrDp5aJ0b

#HedgerowWeek https://t.co/Vgex8Go0TN"
1468131559312080901,2021-12-07 08:13:34+00:00,6,3,"For animal welfare issues connected with the severe weather during #StormBarra, keep in touch with your @teagasc adviser or contact our helpline on:

☎️call save: 0761 064408
☎️phone: 01 6072379

📍Learn more at https://t.co/osS8toedar https://t.co/il4O1qmnMw"
1468130987330584578,2021-12-07 08:11:18+00:00,8,12,"🔴🚨Ministers @McConalogue and  @martinheydonfg have urged farmers, fishers and people in rural areas to be extra vigilant and take precautions during #StormBarra⛈🌪

Our public offices in the #StatusRed areas are shut.

Follow @MetEireann for updates.

➡️https://t.co/tL4ppNBCRa https://t.co/n6he1A7ir1"
1467935313054081028,2021-12-06 19:13:46+00:00,3,3,"Balancing payments under the 2021 Areas of Natural Constraints (#ANC) scheme have commenced bringing the total to €239m paid so far this year to 95,000 farmers with land in the designated disadvantaged areas.

📍 https://t.co/c3WuqxwzKu https://t.co/9cjipT3KHE"
1467927570494607363,2021-12-06 18:43:00+00:00,16,5,"#StormBarra 
Farmers should ensure:
➡️Light items are stored indoors and yard is tidy
➡️Water drains are free of debris and outfall is clear
➡️Gates are properly hanging and secured using hangers
➡️Gates should be fastened using bolts or chains, not twine
https://t.co/osS8tnWBLR https://t.co/lCv8TRKPn4"
1467895664130420744,2021-12-06 16:36:13+00:00,14,7,"Farmers are advised to make their farms safe as #StormBarra will bring disruptive weather to Ireland on Tuesday and Wednesday.

They should secure all gates, roof sheets, doors and gutters.

📍Read our #farmsafety tips at https://t.co/osS8tnWBLR and follow @MetEireann for updates https://t.co/KsGgX9htxh"
1467837467697061895,2021-12-06 12:44:58+00:00,6,2,"⏰Minister @McConalogue has reminded suppliers and buyers of agricultural and food products that all supply agreements for agrifood products must be in full compliance under the Unfair Trading Practices Regulations that come into force on April 28, 2022

⚖️https://t.co/Ra0ahlKlPi https://t.co/hxTERjwoM9"
1467599663436021765,2021-12-05 21:00:01+00:00,17,7,"📺Watch @teagasc's webinar on Ireland’s hedgerows tomorrow

The state of Ireland’s hedgerows both quantity and quality will be discussed by @lilianosulliva1, Julie Larkin, @shirleyclerkin, Mark McDowell and Alan Moore

📅9.30am on Monday
📍https://t.co/mQrDp5aJ0b
#HedgerowWeek https://t.co/XEY5fBcSU0"
1467569466502385665,2021-12-05 19:00:01+00:00,1,0,"Some #BeWinterReady tips for farms:

💡Ensure farm is well lit
⚙️Get trained on how to use equipment correctly
📱Always carry a mobile
🗒Plan your work
🧒Supervise kids on farms
✔️look after your wellbeing
🚜Ensure vehicles are serviced

Learn more at https://t.co/osS8tnWBLR https://t.co/ZrEzZXAkJT"
1467542533601378315,2021-12-05 17:13:00+00:00,9,12,"#BirdFlu
If you find any sick or dead wild birds, like wild ducks, wild geese, swans, gulls or birds of prey - do not handle them

Call our avian influenza hotline at 01 607 2512 or 01 492 8026  outside of hours

Check on the app https://t.co/Qao9MUDHTX
📍 https://t.co/y7fIA7StAF"
1467478867304714241,2021-12-05 13:00:01+00:00,16,4,"#WorldSoilDay 🐜🌱

A healthy soil helps with:
💧Water filtration 
🌳Carbon sequestration
♻️Nutrient recycling
🪱Supporting 25% of the world’s biodiversity
🌱Producing healthy plants for animals and humans

📍https://t.co/8hfbNuZQXj https://t.co/YnUyuwTqB7"
1467418476407099394,2021-12-05 09:00:02+00:00,16,7,"📢Today is @FAO’s #WorldSoilDay 🐜🌱

This year's theme is ‘halt soil salinization, boost soil productivity’, and our farmers are instrumental in the maintenance of #SoilHealth and #SoilBiodiversity in producing #sustainable crops all year round 🌱🐜

➡️https://t.co/n5mvOJzDMf https://t.co/ZIcL0UtMbB"
1466844693480632322,2021-12-03 19:00:02+00:00,5,7,"📢To protect against bird flu, it is mandatory for flock owners to keep all captive birds and poultry in a secure building with no access to wild birds.

Poultry owners must:
🦠Maintain strict biosecurity
🐥Stay vigilant against #BirdFlu

📍 Learn more at https://t.co/y7fIA8a4sd"
1466790300605636619,2021-12-03 15:23:53+00:00,2,1,"It's #HedgerowWeek🦋 and the theme this year is understanding hedges better.

Tune in all week to Teagasc’s webinars with contributors sharing their expertise and experience, including @teagasc researchers, specialists and industry experts.

📍https://t.co/TFLX1VkApj https://t.co/PAviMPqFD3"
1466756583673810944,2021-12-03 13:09:55+00:00,0,0,"📢Attention farmers 

🗓Nitrates declarations for the movement of #organic fertiliser, temporary movement of animals during the year, or short-term rental grazing agreements for 2021, should be submitted by Friday, December 31, 2021.

📍https://t.co/B5AcDScGdD https://t.co/oWDJdz7qOR"
1466497396720898052,2021-12-02 20:00:00+00:00,0,1,"The @teagasc Signpost programme supports climate action by Irish farmers with the goal of reducing gas emissions from Irish agriculture while creating more profitable and sustainable farming.

Tune in every Friday at 9.30am.

📍https://t.co/1MveOrfIfU https://t.co/9DAgozWupp"
1466466662329335808,2021-12-02 17:57:52+00:00,23,14,"The US ban on sheep meat exports from the EU has been lifted.

Welcoming the move, Minister @McConalogue said this ‘represents the removal of a major impediment to access to the US market.’

📍 https://t.co/QfLWlYiURQ https://t.co/Q6zeNnDMzW"
1466379674687315968,2021-12-02 12:12:13+00:00,14,7,"💻A new pet travel online portal has been launched today by Minister @McConalogue, which will bring together all the information in one place about bringing pets into Ireland. 🐕🐈‍⬛⛴✈️🇮🇪

#PetTravel 

📍https://t.co/XnlsrXZxAe https://t.co/gasCcNvuZF"
1466341718807228416,2021-12-02 09:41:23+00:00,4,6,"📢Reminder 

It is mandatory to house your birds to help prevent #BirdFlu outbreaks 

🐔Flock owners must apply these measures immediately:

🦠Maintain strict biosecurity
🏚House poultry and captive birds
🐥Stay vigilant against #avianflu

 ➡️Stay informed https://t.co/y7fIA7StAF https://t.co/Qo4tMu4GAo"
